loan_id,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,bank_asset_value,loan_status
3954,8400000,28700000,14,878,23400000,8600000, Approved
3955,5300000,14000000,6,633,11800000,6100000, Approved
3956,6000000,13900000,4,533,3000000,4100000, Rejected
3957,2100000,6800000,12,795,6100000,2400000, Approved
3958,4300000,11000000,4,374,7100000,4700000, Rejected
3959,7300000,22900000,12,848,6300000,4100000, Approved
3960,5200000,16200000,12,890,10500000,3900000, Approved
3961,4700000,9800000,14,444,8200000,3800000, Rejected
3962,7800000,28500000,4,803,15500000,9800000, Approved
3963,500000,1900000,18,618,-100000,400000, Approved
3964,6000000,20300000,14,845,5000000,8700000, Approved
3965,4800000,10800000,12,833,3000000,7100000, Approved
3966,8900000,19300000,12,767,12000000,7700000, Approved
3967,1800000,4000000,16,747,700000,900000, Approved
3968,3000000,7000000,4,588,5300000,3400000, Approved
3969,7700000,24500000,20,582,9800000,6500000, Approved
3970,8300000,20400000,14,348,5600000,4700000, Rejected
3971,4200000,9400000,4,726,10000000,5500000, Approved
3972,8000000,31200000,6,482,19800000,5700000, Rejected
3973,9400000,30000000,16,565,1200000,9000000, Approved
3974,800000,2400000,16,872,2400000,900000, Approved
3975,500000,1300000,4,825,600000,200000, Approved
3976,6100000,22300000,8,694,16200000,7200000, Approved
3977,8500000,30800000,20,448,23000000,7900000, Rejected
3978,7600000,18000000,12,452,7900000,4700000, Rejected
3979,8700000,17900000,12,897,16400000,12500000, Approved
3980,9400000,20200000,10,803,24800000,4800000, Approved
3981,400000,900000,8,828,600000,300000, Approved
3982,2700000,7500000,6,832,7700000,2500000, Approved
3983,2300000,5500000,6,861,1600000,1700000, Approved
3984,7500000,15900000,2,535,17500000,4500000, Rejected
3985,7100000,19400000,16,363,17900000,4000000, Rejected
3986,8800000,28600000,8,631,11000000,7700000, Approved
3987,8400000,20700000,6,513,500000,7900000, Rejected
3988,4700000,16200000,16,317,12700000,2500000, Rejected
3989,6900000,19500000,2,809,6100000,9300000, Approved
3990,2400000,8200000,10,531,6800000,2000000, Rejected
3991,1600000,4800000,14,544,2200000,1200000, Rejected
3992,3500000,7800000,14,366,6400000,4900000, Rejected
3993,3700000,12700000,14,797,1300000,3700000, Approved
3994,3200000,12000000,16,597,6800000,2200000, Approved
3995,7000000,22500000,12,632,12500000,4900000, Approved
3996,9300000,28300000,12,741,7600000,5200000, Approved
3997,200000,800000,20,331,300000,100000, Rejected
3998,6900000,16500000,8,426,3900000,9000000, Rejected
3999,9000000,26500000,8,533,17100000,6000000, Rejected
4000,6900000,22700000,16,394,3800000,8700000, Rejected
4001,7500000,25100000,14,877,21000000,10700000, Approved
4002,9200000,28000000,8,527,18700000,6400000, Rejected
4003,4600000,12700000,8,468,10400000,3900000, Rejected
4004,5000000,19600000,18,611,13400000,4600000, Approved
4005,4500000,17200000,6,832,2700000,6700000, Approved
4006,7900000,22700000,18,508,6600000,8900000, Rejected
4007,5100000,13500000,20,840,1400000,4500000, Approved
4008,3700000,7600000,14,794,9500000,4500000, Approved
4009,5300000,17800000,12,889,15300000,6800000, Approved
4010,200000,500000,16,765,600000,100000, Approved
4011,9000000,18600000,16,518,18400000,10300000, Rejected
4012,6900000,17100000,4,694,4200000,6000000, Approved
4013,700000,2300000,8,663,700000,1000000, Approved
4014,2500000,8900000,2,662,4000000,3000000, Approved
4015,4600000,14400000,14,642,10100000,4800000, Approved
4016,1000000,3900000,10,701,2200000,900000, Approved
4017,9200000,30100000,6,632,23700000,6200000, Approved
4018,2200000,4400000,2,861,1300000,2300000, Approved
4019,9700000,33300000,12,784,14600000,6500000, Approved
4020,5500000,18200000,4,332,8100000,5600000, Approved
4021,1300000,3400000,2,763,3800000,1400000, Approved
4022,7900000,19100000,2,593,20800000,7800000, Approved
4023,4300000,8800000,6,512,7200000,2700000, Rejected
4024,3800000,13300000,6,655,9600000,2600000, Approved
4025,8700000,24700000,8,369,4000000,4800000, Rejected
4026,1300000,3100000,14,348,1500000,600000, Rejected
4027,6800000,16800000,10,736,2000000,5600000, Approved
4028,9100000,24000000,20,353,25100000,10900000, Rejected
4029,3000000,11300000,16,478,5600000,2000000, Rejected
4030,1200000,3000000,4,827,3200000,1500000, Approved
4031,5000000,16900000,12,517,2200000,5400000, Rejected
4032,9700000,24700000,18,648,15100000,6800000, Approved
4033,7000000,23800000,10,689,8400000,7800000, Approved
4034,4100000,9100000,20,550,9900000,4800000, Approved
4035,5300000,12900000,20,826,15500000,5200000, Approved
4036,7300000,19200000,14,599,18400000,3700000, Approved
4037,6500000,18500000,16,815,6300000,4000000, Approved
4038,600000,1400000,4,761,800000,300000, Approved
4039,5200000,15000000,20,432,6900000,5100000, Rejected
4040,2800000,9200000,18,442,5800000,1300000, Rejected
4041,7800000,23300000,6,620,3500000,7600000, Approved
4042,3000000,6500000,4,476,7900000,1500000, Rejected
4043,9300000,34900000,6,837,27400000,8500000, Approved
4044,5100000,18000000,6,510,13400000,7600000, Rejected
4045,4300000,16100000,18,849,3800000,6400000, Approved
4046,1100000,2100000,8,737,2900000,900000, Approved
4047,6500000,16200000,10,809,14000000,8600000, Approved
4048,6400000,23000000,8,520,12100000,3800000, Rejected
4049,7400000,22500000,16,834,6400000,6000000, Approved
4050,8700000,32100000,8,397,8900000,4800000, Rejected
4051,9200000,24700000,14,438,4800000,10700000, Rejected
4052,6200000,19700000,18,820,11200000,4700000, Approved
4053,1200000,4600000,20,323,2000000,1400000, Rejected
4054,7000000,20300000,14,837,7700000,5500000, Approved
4055,3800000,10100000,2,571,7400000,3300000, Approved
4056,4900000,16300000,14,479,1600000,2700000, Rejected
4057,7800000,22100000,6,533,11900000,10800000, Rejected
4058,7400000,17200000,8,899,16500000,4900000, Approved
4059,7000000,26600000,16,460,20500000,4600000, Rejected
4060,4900000,12500000,2,636,14200000,5000000, Approved
4061,5800000,20600000,20,434,8400000,7000000, Rejected
4062,2000000,6900000,18,516,4600000,1600000, Rejected
4063,8300000,24600000,2,382,1400000,6600000, Rejected
4064,1000000,2800000,12,616,700000,700000, Approved
4065,5500000,11600000,6,745,9400000,5400000, Approved
4066,1400000,3400000,6,697,2000000,1600000, Approved
4067,3700000,12300000,6,364,5900000,4400000, Rejected
4068,2100000,6900000,2,566,700000,1000000, Approved
4069,6200000,21900000,12,462,9400000,8300000, Rejected
4070,9300000,31900000,2,331,7100000,8000000, Approved
4071,5100000,10300000,12,839,13400000,7500000, Approved
4072,7000000,14000000,4,702,9000000,7600000, Approved
4073,5300000,17900000,2,580,10200000,3600000, Approved
4074,900000,2800000,10,560,2700000,1300000, Approved
4075,9400000,25700000,14,845,27300000,12200000, Approved
4076,2600000,8500000,4,392,5500000,2900000, Approved
4077,1500000,4900000,16,387,-100000,1300000, Rejected
4078,1800000,6300000,12,749,4200000,2700000, Approved
4079,7800000,20000000,14,727,4600000,8600000, Approved
4080,2100000,7400000,14,656,5600000,2800000, Approved
4081,8300000,17500000,20,643,24800000,5100000, Approved
4082,4400000,16800000,4,307,12800000,5800000, Approved
4083,2300000,5000000,16,588,2000000,1500000, Approved
4084,7700000,22300000,20,895,22200000,9100000, Approved
4085,9300000,29400000,10,351,24200000,6100000, Rejected
4086,5900000,16400000,12,891,10200000,4700000, Approved
4087,1900000,4900000,4,442,3200000,900000, Rejected
4088,6900000,19500000,20,686,2300000,6200000, Approved
4089,2100000,8200000,20,432,6000000,1000000, Rejected
4090,8200000,20900000,14,766,4400000,12100000, Approved
4091,7700000,17200000,6,561,6000000,6800000, Approved
4092,7700000,19000000,2,539,4000000,4100000, Rejected
4093,700000,1400000,6,759,1000000,700000, Approved
4094,7100000,18200000,8,750,21000000,5300000, Approved
4095,3900000,13600000,10,373,11600000,3600000, Rejected
4096,5200000,20500000,10,407,1100000,3800000, Rejected
4097,5500000,20200000,14,611,13700000,7200000, Approved
4098,2600000,6300000,10,783,6500000,2600000, Approved
4099,7300000,24000000,18,651,16600000,4500000, Approved
4100,8700000,31100000,16,760,400000,4800000, Rejected
4101,9000000,22700000,16,793,11700000,7000000, Approved
4102,400000,800000,16,685,500000,600000, Approved
4103,3300000,10700000,8,806,5700000,4900000, Approved
4104,6300000,17800000,12,770,6000000,3200000, Approved
4105,7000000,23600000,14,663,13800000,7200000, Approved
4106,2100000,8100000,4,592,2000000,2700000, Approved
4107,7600000,26300000,18,580,19100000,5100000, Approved
4108,8200000,17500000,4,609,4500000,7700000, Approved
4109,9200000,23200000,8,380,13100000,6100000, Rejected
4110,3800000,12100000,20,364,4100000,3000000, Rejected
4111,3200000,8900000,12,866,5100000,2400000, Approved
4112,9700000,31700000,10,342,700000,12000000, Rejected
4113,4700000,14400000,16,884,9900000,3800000, Approved
4114,3800000,12500000,18,859,3900000,2700000, Approved
4115,400000,1000000,20,692,500000,200000, Approved
4116,3200000,6800000,16,675,8000000,4000000, Approved
4117,3900000,12700000,8,886,3500000,5400000, Approved
4118,3500000,13100000,10,477,3200000,3100000, Rejected
4119,2200000,8300000,6,596,4700000,1800000, Approved
4120,6400000,19700000,20,400,2300000,6200000, Rejected
4121,9100000,19900000,2,711,2200000,13000000, Approved
4122,3300000,8900000,2,418,4200000,3700000, Rejected
4123,7800000,21800000,8,517,7700000,9100000, Rejected
4124,6200000,16200000,6,508,5600000,3600000, Rejected
4125,7000000,26100000,18,689,17200000,5900000, Approved
4126,9200000,28200000,12,455,19200000,5900000, Rejected
4127,7500000,20800000,6,617,100000,8200000, Approved
4128,5300000,13200000,10,500,4700000,2900000, Rejected
4129,6800000,22800000,14,382,17600000,5800000, Rejected
4130,7900000,20800000,18,538,10000000,10600000, Rejected
4131,6200000,14900000,8,855,-100000,8200000, Approved
4132,1000000,3000000,18,614,1800000,700000, Approved
4133,7800000,25400000,10,513,22100000,9800000, Rejected
4134,3000000,8800000,14,402,5600000,4200000, Rejected
4135,5700000,15000000,20,819,15500000,3400000, Approved
4136,6600000,25400000,12,622,9200000,7500000, Approved
4137,7100000,18200000,4,790,2500000,9600000, Approved
4138,1300000,4800000,14,808,3100000,1500000, Approved
4139,5200000,16800000,18,369,5400000,6800000, Rejected
4140,5600000,20300000,4,330,16100000,4200000, Approved
4141,7100000,16500000,14,857,3700000,8200000, Approved
4142,5100000,19100000,8,457,13200000,7600000, Rejected
4143,7600000,29300000,8,843,21500000,11200000, Approved
4144,2500000,5400000,6,463,1900000,1800000, Rejected
4145,6900000,22800000,16,582,17700000,4400000, Approved
4146,3100000,6500000,2,391,100000,2400000, Rejected
4147,9700000,35100000,20,612,13400000,6500000, Approved
4148,5800000,12600000,2,859,13500000,4500000, Approved
4149,7600000,18600000,18,779,9100000,10000000, Approved
4150,700000,2800000,2,561,900000,800000, Approved
4151,2300000,5600000,18,420,1300000,2100000, Rejected
4152,1600000,3300000,8,609,4700000,800000, Approved
4153,8100000,19300000,14,821,16500000,8300000, Approved
4154,7700000,17100000,14,603,11100000,7100000, Approved
4155,1500000,3400000,10,778,3800000,2200000, Approved
4156,7400000,23500000,2,460,20600000,9200000, Approved
4157,8900000,27100000,18,363,7800000,12700000, Rejected
4158,2400000,5300000,16,482,5500000,2600000, Rejected
4159,5600000,20300000,4,772,10600000,7600000, Approved
4160,5900000,14400000,6,745,15300000,3000000, Approved
4161,1600000,3300000,2,513,400000,2200000, Rejected
4162,1100000,4000000,2,362,1800000,1100000, Approved
4163,6600000,25600000,6,740,10900000,9200000, Approved
4164,8900000,24400000,10,774,11200000,7300000, Approved
4165,6400000,16400000,20,555,6000000,7400000, Approved
4166,8200000,17300000,12,588,9700000,4800000, Approved
4167,500000,1300000,14,619,1500000,500000, Approved
4168,9700000,31600000,18,607,24300000,7500000, Approved
4169,7100000,16700000,4,435,1700000,6200000, Rejected
4170,1400000,3400000,14,835,3100000,2100000, Approved
4171,7200000,28100000,14,767,10000000,4000000, Approved
4172,8400000,26200000,14,643,19400000,6900000, Approved
4173,4300000,13900000,2,894,10100000,3300000, Approved
4174,8800000,29800000,8,343,20000000,12200000, Rejected
4175,4000000,15100000,8,800,8700000,4400000, Approved
4176,6900000,17900000,18,494,7700000,8700000, Rejected
4177,9600000,33000000,14,336,5800000,4900000, Rejected
4178,6900000,16500000,16,785,19600000,3600000, Approved
4179,3600000,13400000,16,732,5200000,3300000, Approved
4180,1900000,4600000,12,587,3000000,1100000, Approved
4181,9700000,30800000,18,471,12700000,10400000, Rejected
4182,1200000,4100000,8,497,2700000,1300000, Rejected
4183,400000,1600000,16,784,800000,100000, Approved
4184,6600000,21500000,18,471,13700000,4800000, Rejected
4185,1500000,3300000,4,763,300000,700000, Approved
4186,3500000,9500000,2,655,9900000,3100000, Approved
4187,4000000,8600000,4,667,11500000,3500000, Approved
4188,4100000,14100000,8,367,900000,5300000, Rejected
4189,5800000,18500000,16,436,1400000,6500000, Rejected
4190,8600000,23300000,12,785,18800000,4500000, Approved
4191,4500000,11400000,10,388,11600000,2900000, Rejected
4192,9900000,37300000,8,385,600000,14200000, Rejected
4193,3200000,8100000,10,670,9100000,1900000, Approved
4194,8900000,19100000,20,329,13300000,10000000, Rejected
4195,2100000,4900000,12,651,2500000,1800000, Approved
4196,7100000,26000000,16,727,4300000,8900000, Approved
4197,7800000,28900000,14,646,1800000,11000000, Approved
4198,8600000,23200000,12,894,22100000,4500000, Approved
4199,5100000,17000000,10,477,1700000,6300000, Rejected
4200,600000,2000000,20,811,300000,600000, Approved
4201,6600000,21200000,18,377,1000000,9500000, Rejected
4202,4700000,17000000,18,802,3600000,2700000, Approved
4203,7700000,19700000,14,885,19900000,8000000, Approved
4204,6400000,21900000,6,437,7000000,4100000, Rejected
4205,1100000,2500000,20,615,2800000,1300000, Approved
4206,8900000,17800000,20,603,3300000,13100000, Approved
4207,2100000,8300000,20,765,-100000,2100000, Approved
4208,2300000,5800000,8,469,6100000,2400000, Rejected
4209,8300000,17700000,16,848,10500000,5900000, Approved
4210,900000,2700000,20,327,400000,1200000, Rejected
4211,9200000,35000000,4,716,1100000,11400000, Approved
4212,9800000,28300000,2,715,19500000,9200000, Approved
4213,200000,600000,12,683,400000,0, Approved
4214,3200000,9700000,6,737,7300000,2600000, Approved
4215,7800000,27000000,6,728,4400000,7400000, Approved
4216,8300000,30000000,18,350,12800000,9400000, Rejected
4217,2100000,5200000,14,802,100000,2500000, Approved
4218,400000,1400000,4,483,1100000,100000, Approved
4219,7700000,21800000,18,684,100000,5500000, Approved
4220,5600000,16500000,20,692,14500000,7400000, Approved
4221,8400000,31000000,4,783,19000000,6900000, Approved
4222,1300000,4300000,18,412,600000,1200000, Rejected
4223,8700000,30200000,10,447,14200000,6100000, Rejected
4224,2700000,8400000,14,610,900000,2800000, Approved
4225,800000,1800000,8,881,300000,400000, Approved
4226,3800000,10300000,16,606,7700000,2700000, Approved
4227,700000,2600000,2,869,1100000,500000, Approved
4228,400000,1400000,2,496,400000,400000, Approved
4229,3200000,9300000,6,483,6700000,3600000, Rejected
4230,7500000,22200000,8,741,6600000,11000000, Approved
4231,3700000,13500000,4,820,4700000,5300000, Approved
4232,3300000,9100000,18,697,8800000,2600000, Approved
4233,200000,500000,20,713,0,100000, Approved
4234,7100000,17000000,6,754,1100000,6800000, Approved
4235,1500000,5100000,14,837,4100000,1400000, Approved
4236,3000000,6500000,2,691,7800000,2500000, Approved
4237,1900000,5300000,12,436,2300000,2600000, Rejected
4238,9100000,30100000,8,322,26200000,5900000, Rejected
4239,2200000,7500000,2,333,3400000,1500000, Approved
4240,8400000,23000000,14,455,400000,9400000, Rejected
4241,400000,700000,10,787,1000000,500000, Approved
4242,5600000,15800000,16,748,10300000,6300000, Approved
4243,8200000,27100000,4,643,15400000,4100000, Approved
4244,1600000,3400000,8,867,-100000,1300000, Approved
4245,1800000,5600000,20,860,1900000,900000, Approved
4246,6500000,23900000,2,507,500000,8000000, Approved
4247,3100000,11500000,4,871,1500000,3600000, Approved
4248,3100000,9800000,12,820,6400000,4400000, Approved
4249,5300000,14500000,4,352,12600000,3500000, Rejected
4250,1100000,4000000,14,887,2400000,1600000, Approved
4251,6000000,13400000,12,731,1300000,6900000, Approved
4252,6100000,14600000,18,645,14500000,4600000, Approved
4253,4100000,14100000,10,300,7600000,2200000, Rejected
4254,7000000,26200000,12,896,13100000,5700000, Approved
4255,8900000,27700000,6,372,18200000,6100000, Rejected
4256,4800000,12000000,6,441,8400000,3200000, Rejected
4257,7400000,18300000,4,348,14300000,9800000, Rejected
4258,9700000,27500000,18,343,13400000,8200000, Rejected
4259,9700000,22600000,16,346,23500000,13000000, Rejected
4260,4500000,11500000,14,509,13400000,5900000, Rejected
4261,8800000,29300000,10,560,16800000,9900000, Approved
4262,3000000,7500000,6,881,1400000,2300000, Approved
4263,1300000,3000000,20,540,1000000,1900000, Rejected
4264,5000000,12700000,14,865,4700000,6300000, Approved
4265,1000000,2300000,12,317,2800000,800000, Rejected
4266,3300000,11300000,20,559,4200000,1900000, Approved
